"sex";"edadgr";"tumor";"casos";"pob";"ano";"numtum";"planlb"
1;18;163;0;91017;82;14;"PLEURA           "
1;1;163;0;1417865;83;14;"PLEURA           "
1;2;163;0;1674242;83;14;"PLEURA           "
1;3;163;0;1690958;83;14;"PLEURA           "
1;4;163;0;1683596;83;14;"PLEURA           "
1;5;163;0;1552060;83;14;"PLEURA           "
1;6;163;0;1359550;83;14;"PLEURA           "
1;7;163;0;1243153;83;14;"PLEURA           "
1;8;163;1;1191510;83;14;"PLEURA           "
1;9;163;2;1028783;83;14;"PLEURA           "
1;10;163;2;1088692;83;14;"PLEURA           "
1;11;163;6;1133680;83;14;"PLEURA           "
1;12;163;8;1019525;83;14;"PLEURA           "
1;13;163;7;828599;83;14;"PLEURA           "
1;14;163;10;625072;83;14;"PLEURA           "
1;15;163;8;525399;83;14;"PLEURA           "
1;16;163;12;360363;83;14;"PLEURA           "
1;17;163;5;191631;83;14;"PLEURA           "
1;18;163;1;94923;83;14;"PLEURA           "
1;1;163;0;1351644;84;14;"PLEURA           "
1;2;163;0;1644541;84;14;"PLEURA           "
1;3;163;0;1695027;84;14;"PLEURA           "
1;4;163;0;1682608;84;14;"PLEURA           "
1;5;163;0;1578979;84;14;"PLEURA           "
1;6;163;0;1395756;84;14;"PLEURA           "
1;7;163;0;1251785;84;14;"PLEURA           "
1;8;163;1;1208051;84;14;"PLEURA           "
1;9;163;2;1052361;84;14;"PLEURA           "
1;10;163;4;1051695;84;14;"PLEURA           "
1;11;163;6;1138100;84;14;"PLEURA           "
1;12;163;9;1034270;84;14;"PLEURA           "
1;13;163;11;867634;84;14;"PLEURA           "
1;14;163;7;632687;84;14;"PLEURA           "
1;15;163;18;528924;84;14;"PLEURA           "
1;16;163;9;370127;84;14;"PLEURA           "
1;17;163;4;201104;84;14;"PLEURA           "
1;18;163;0;99566;84;14;"PLEURA           "
1;1;163;0;1291461;85;14;"PLEURA           "
1;2;163;0;1602474;85;14;"PLEURA           "
1;3;163;0;1698983;85;14;"PLEURA           "
1;4;163;0;1679037;85;14;"PLEURA           "
1;5;163;1;1603006;85;14;"PLEURA           "
1;6;163;0;1431378;85;14;"PLEURA           "
1;7;163;0;1264214;85;14;"PLEURA           "
1;8;163;1;1219410;85;14;"PLEURA           "
1;9;163;2;1088151;85;14;"PLEURA           "
1;10;163;2;1013788;85;14;"PLEURA           "
1;11;163;7;1135449;85;14;"PLEURA           "
1;12;163;4;1049304;85;14;"PLEURA           "
1;13;163;14;899918;85;14;"PLEURA           "
1;14;163;11;650296;85;14;"PLEURA           "
1;15;163;6;530167;85;14;"PLEURA           "
1;16;163;14;379619;85;14;"PLEURA           "
1;17;163;5;209602;85;14;"PLEURA           "
1;18;163;1;104982;85;14;"PLEURA           "
1;1;163;0;1235501;86;14;"PLEURA           "
1;2;163;0;1548733;86;14;"PLEURA           "
1;3;163;0;1699723;86;14;"PLEURA           "
1;4;163;0;1676689;86;14;"PLEURA           "
1;5;163;0;1623103;86;14;"PLEURA           "
1;6;163;0;1463773;86;14;"PLEURA           "
1;7;163;3;1283108;86;14;"PLEURA           "
1;8;163;0;1224922;86;14;"PLEURA           "
1;9;163;2;1125535;86;14;"PLEURA           "
1;10;163;1;989745;86;14;"PLEURA           "
1;11;163;3;1120082;86;14;"PLEURA           "
1;12;163;10;1064730;86;14;"PLEURA           "
1;13;163;10;924914;86;14;"PLEURA           "
1;14;163;16;677430;86;14;"PLEURA           "
1;15;163;8;530020;86;14;"PLEURA           "
1;16;163;16;388172;86;14;"PLEURA           "
1;17;163;8;217284;86;14;"PLEURA           "
1;18;163;2;111218;86;14;"PLEURA           "
1;1;163;0;1184846;87;14;"PLEURA           "
1;2;163;0;1486392;87;14;"PLEURA           "
1;3;163;0;1693542;87;14;"PLEURA           "
1;4;163;0;1678755;87;14;"PLEURA           "
1;5;163;0;1635951;87;14;"PLEURA           "
1;6;163;1;1492944;87;14;"PLEURA           "
1;7;163;2;1310225;87;14;"PLEURA           "
1;8;163;1;1226168;87;14;"PLEURA           "
1;9;163;2;1154085;87;14;"PLEURA           "
1;10;163;1;991138;87;14;"PLEURA           "
1;11;163;8;1090440;87;14;"PLEURA           "
1;12;163;10;1078033;87;14;"PLEURA           "
1;13;163;14;943656;87;14;"PLEURA           "
1;14;163;15;712717;87;14;"PLEURA           "
1;15;163;14;529539;87;14;"PLEURA           "
1;16;163;12;395420;87;14;"PLEURA           "
1;17;163;7;224770;87;14;"PLEURA           "
1;18;163;3;117993;87;14;"PLEURA           "
1;1;163;0;1139730;88;14;"PLEURA           "
1;2;163;0;1420943;88;14;"PLEURA           "
1;3;163;0;1676742;88;14;"PLEURA           "
1;4;163;0;1684922;88;14;"PLEURA           "
1;5;163;0;1643077;88;14;"PLEURA           "
1;6;163;0;1518411;88;14;"PLEURA           "
1;7;163;2;1342675;88;14;"PLEURA           "
1;8;163;0;1230070;88;14;"PLEURA           "
1;9;163;3;1174817;88;14;"PLEURA           "
1;10;163;1;1007063;88;14;"PLEURA           "
1;11;163;6;1055890;88;14;"PLEURA           "
1;12;163;7;1086624;88;14;"PLEURA           "
1;13;163;19;959097;88;14;"PLEURA           "
1;14;163;9;751905;88;14;"PLEURA           "
1;15;163;13;531457;88;14;"PLEURA           "
1;16;163;7;401310;88;14;"PLEURA           "
1;17;163;6;232476;88;14;"PLEURA           "
1;18;163;3;125059;88;14;"PLEURA           "
1;1;163;0;1098458;89;14;"PLEURA           "
1;2;163;0;1355905;89;14;"PLEURA           "
1;3;163;0;1647132;89;14;"PLEURA           "
1;4;163;0;1692860;89;14;"PLEURA           "
1;5;163;0;1647947;89;14;"PLEURA           "
1;6;163;1;1540092;89;14;"PLEURA           "
1;7;163;0;1377165;89;14;"PLEURA           "
1;8;163;1;1239143;89;14;"PLEURA           "
1;9;163;3;1191320;89;14;"PLEURA           "
1;10;163;4;1031026;89;14;"PLEURA           "
1;11;163;5;1019823;89;14;"PLEURA           "
1;12;163;11;1090648;89;14;"PLEURA           "
1;13;163;12;973517;89;14;"PLEURA           "
1;14;163;15;788707;89;14;"PLEURA           "
1;15;163;12;540054;89;14;"PLEURA           "
1;16;163;13;405546;89;14;"PLEURA           "
1;17;163;4;240381;89;14;"PLEURA           "
1;18;163;4;132184;89;14;"PLEURA           "
1;1;163;1;1057817;90;14;"PLEURA           "
1;2;163;0;1293491;90;14;"PLEURA           "
1;3;163;0;1605458;90;14;"PLEURA           "
1;4;163;0;1699222;90;14;"PLEURA           "
1;5;163;0;1651557;90;14;"PLEURA           "
1;6;163;0;1560189;90;14;"PLEURA           "
1;7;163;1;1410448;90;14;"PLEURA           "
1;8;163;2;1251516;90;14;"PLEURA           "
1;9;163;2;1202951;90;14;"PLEURA           "
1;10;163;3;1067009;90;14;"PLEURA           "
1;11;163;4;982992;90;14;"PLEURA           "
1;12;163;7;1088065;90;14;"PLEURA           "
1;13;163;12;988111;90;14;"PLEURA           "
1;14;163;18;819733;90;14;"PLEURA           "
1;15;163;8;557349;90;14;"PLEURA           "
1;16;163;7;408053;90;14;"PLEURA           "
1;17;163;9;248365;90;14;"PLEURA           "
1;18;163;3;139417;90;14;"PLEURA           "
1;1;163;0;1031600;91;14;"PLEURA           "
1;2;163;0;1235118;91;14;"PLEURA           "
1;3;163;0;1554084;91;14;"PLEURA           "
1;4;163;0;1700797;91;14;"PLEURA           "
1;5;163;1;1656533;91;14;"PLEURA           "
1;6;163;0;1583073;91;14;"PLEURA           "
1;7;163;2;1443540;91;14;"PLEURA           "
1;8;163;1;1271604;91;14;"PLEURA           "
1;9;163;1;1210766;91;14;"PLEURA           "
1;10;163;4;1105819;91;14;"PLEURA           "
1;11;163;9;961352;91;14;"PLEURA           "
1;12;163;15;1074631;91;14;"PLEURA           "
1;13;163;13;1003519;91;14;"PLEURA           "
1;14;163;16;843928;91;14;"PLEURA           "
1;15;163;19;582513;91;14;"PLEURA           "
1;16;163;9;409768;91;14;"PLEURA           "
1;17;163;14;255746;91;14;"PLEURA           "
1;18;163;6;146549;91;14;"PLEURA           "
1;1;163;0;1022098;92;14;"PLEURA           "
1;2;163;0;1183055;92;14;"PLEURA           "
1;3;163;0;1495685;92;14;"PLEURA           "
1;4;163;0;1695497;92;14;"PLEURA           "
1;5;163;1;1664124;92;14;"PLEURA           "
1;6;163;1;1605057;92;14;"PLEURA           "
1;7;163;4;1476901;92;14;"PLEURA           "
1;8;163;2;1302039;92;14;"PLEURA           "
1;9;163;2;1216159;92;14;"PLEURA           "
1;10;163;5;1137502;92;14;"PLEURA           "
1;11;163;7;966190;92;14;"PLEURA           "
1;12;163;10;1048891;92;14;"PLEURA           "
1;13;163;14;1017619;92;14;"PLEURA           "
1;14;163;14;862064;92;14;"PLEURA           "
1;15;163;12;614283;92;14;"PLEURA           "
1;16;163;16;411637;92;14;"PLEURA           "
1;17;163;6;262179;92;14;"PLEURA           "
1;18;163;4;153904;92;14;"PLEURA           "
1;1;163;0;1014883;93;14;"PLEURA           "
1;2;163;0;1137077;93;14;"PLEURA           "
1;3;163;0;1433981;93;14;"PLEURA           "
1;4;163;0;1680816;93;14;"PLEURA           "
1;5;163;0;1672767;93;14;"PLEURA           "
1;6;163;1;1621159;93;14;"PLEURA           "
1;7;163;0;1506843;93;14;"PLEURA           "
1;8;163;1;1338468;93;14;"PLEURA           "
1;9;163;2;1223940;93;14;"PLEURA           "
1;10;163;8;1161432;93;14;"PLEURA           "
1;11;163;6;985215;93;14;"PLEURA           "
1;12;163;12;1018469;93;14;"PLEURA           "
1;13;163;16;1027871;93;14;"PLEURA           "
1;14;163;19;877415;93;14;"PLEURA           "
1;15;163;18;649023;93;14;"PLEURA           "
1;16;163;14;415494;93;14;"PLEURA           "
1;17;163;15;267874;93;14;"PLEURA           "
1;18;163;6;161704;93;14;"PLEURA           "
1;1;163;0;1003167;94;14;"PLEURA           "
1;2;163;0;1099442;94;14;"PLEURA           "
1;3;163;0;1371594;94;14;"PLEURA           "
1;4;163;0;1654720;94;14;"PLEURA           "
1;5;163;0;1681646;94;14;"PLEURA           "
1;6;163;0;1632990;94;14;"PLEURA           "
1;7;163;1;1533945;94;14;"PLEURA           "
1;8;163;2;1377179;94;14;"PLEURA           "
1;9;163;0;1236709;94;14;"PLEURA           "
1;10;163;7;1180832;94;14;"PLEURA           "
1;11;163;9;1011881;94;14;"PLEURA           "
1;12;163;11;986671;94;14;"PLEURA           "
1;13;163;21;1034677;94;14;"PLEURA           "
1;14;163;13;892077;94;14;"PLEURA           "
1;15;163;18;681414;94;14;"PLEURA           "
1;16;163;14;424722;94;14;"PLEURA           "
1;17;163;11;272665;94;14;"PLEURA           "
1;18;163;4;169419;94;14;"PLEURA           "
1;1;163;0;986786;95;14;"PLEURA           "
1;2;163;0;1070593;95;14;"PLEURA           "
1;3;163;0;1310614;95;14;"PLEURA           "
1;4;163;0;1617723;95;14;"PLEURA           "
1;5;163;0;1689200;95;14;"PLEURA           "
1;6;163;0;1640482;95;14;"PLEURA           "
1;7;163;2;1560651;95;14;"PLEURA           "
1;8;163;1;1415052;95;14;"PLEURA           "
1;9;163;1;1252718;95;14;"PLEURA           "
1;10;163;6;1195578;95;14;"PLEURA           "
1;11;163;12;1050196;95;14;"PLEURA           "
1;12;163;10;954147;95;14;"PLEURA           "
1;13;163;18;1035725;95;14;"PLEURA           "
1;14;163;14;907481;95;14;"PLEURA           "
1;15;163;25;708915;95;14;"PLEURA           "
1;16;163;13;440597;95;14;"PLEURA           "
1;17;163;10;276308;95;14;"PLEURA           "
1;18;163;8;177060;95;14;"PLEURA           "
1;1;163;0;969243;96;14;"PLEURA           "
1;2;163;0;1050268;96;14;"PLEURA           "
1;3;163;0;1253680;96;14;"PLEURA           "
1;4;163;0;1570198;96;14;"PLEURA           "
1;5;163;0;1694155;96;14;"PLEURA           "
1;6;163;0;1646036;96;14;"PLEURA           "
1;7;163;0;1586299;96;14;"PLEURA           "
1;8;163;1;1450668;96;14;"PLEURA           "
1;9;163;1;1274861;96;14;"PLEURA           "
1;10;163;8;1205540;96;14;"PLEURA           "
1;11;163;7;1090239;96;14;"PLEURA           "
1;12;163;8;935055;96;14;"PLEURA           "
1;13;163;16;1025528;96;14;"PLEURA           "
1;14;163;18;924165;96;14;"PLEURA           "
1;15;163;19;731542;96;14;"PLEURA           "
1;16;163;13;462032;96;14;"PLEURA           "
1;17;163;5;279073;96;14;"PLEURA           "
1;18;163;7;184300;96;14;"PLEURA           "
1;1;163;0;954161;97;14;"PLEURA           "
1;2;163;0;1036361;97;14;"PLEURA           "
1;3;163;0;1202968;97;14;"PLEURA           "
1;4;163;0;1514497;97;14;"PLEURA           "
1;5;163;0;1694126;97;14;"PLEURA           "
1;6;163;0;1653591;97;14;"PLEURA           "
1;7;163;0;1606873;97;14;"PLEURA           "
1;8;163;0;1484122;97;14;"PLEURA           "
1;9;163;4;1306110;97;14;"PLEURA           "
1;10;163;3;1211826;97;14;"PLEURA           "
1;11;163;4;1122312;97;14;"PLEURA           "
1;12;163;15;941033;97;14;"PLEURA           "
1;13;163;17;1002575;97;14;"PLEURA           "
1;14;163;23;940203;97;14;"PLEURA           "
1;15;163;27;750171;97;14;"PLEURA           "
1;16;163;14;488275;97;14;"PLEURA           "
1;17;163;9;281584;97;14;"PLEURA           "
1;18;163;5;191319;97;14;"PLEURA           "
1;1;163;1;944377;98;14;"PLEURA           "
1;2;163;0;1024515;98;14;"PLEURA           "
1;3;163;0;1160344;98;14;"PLEURA           "
1;4;163;0;1455702;98;14;"PLEURA           "
1;5;163;0;1686070;98;14;"PLEURA           "
1;6;163;1;1666046;98;14;"PLEURA           "
1;7;163;0;1624279;98;14;"PLEURA           "
1;8;163;4;1515969;98;14;"PLEURA           "
1;9;163;0;1344691;98;14;"PLEURA           "
1;10;163;6;1221297;98;14;"PLEURA           "
1;11;163;11;1147449;98;14;"PLEURA           "
1;12;163;11;961551;98;14;"PLEURA           "
1;13;163;16;975122;98;14;"PLEURA           "
1;14;163;25;953195;98;14;"PLEURA           "
1;15;163;28;766888;98;14;"PLEURA           "
1;16;163;23;516978;98;14;"PLEURA           "
1;17;163;11;285458;98;14;"PLEURA           "
1;18;163;7;198363;98;14;"PLEURA           "
1;1;163;0;943345;99;14;"PLEURA           "
1;2;163;0;1011847;99;14;"PLEURA           "
1;3;163;0;1127778;99;14;"PLEURA           "
1;4;163;1;1397046;99;14;"PLEURA           "
1;5;163;0;1669800;99;14;"PLEURA           "
1;6;163;0;1685106;99;14;"PLEURA           "
1;7;163;0;1643018;99;14;"PLEURA           "
1;8;163;1;1548887;99;14;"PLEURA           "
1;9;163;5;1387934;99;14;"PLEURA           "
1;10;163;3;1237487;99;14;"PLEURA           "
1;11;163;6;1169236;99;14;"PLEURA           "
1;12;163;12;990073;99;14;"PLEURA           "
1;13;163;21;947031;99;14;"PLEURA           "
1;14;163;23;963090;99;14;"PLEURA           "
1;15;163;30;783301;99;14;"PLEURA           "
1;16;163;19;544481;99;14;"PLEURA           "
1;17;163;9;293007;99;14;"PLEURA           "
1;18;163;11;204926;99;14;"PLEURA           "
1;1;163;0;955982;100;14;"PLEURA           "
1;2;163;0;997877;100;14;"PLEURA           "
1;3;163;0;1104739;100;14;"PLEURA           "
1;4;163;0;1341124;100;14;"PLEURA           "
1;5;163;0;1651528;100;14;"PLEURA           "
1;6;163;1;1719429;100;14;"PLEURA           "
1;7;163;0;1671189;100;14;"PLEURA           "
1;8;163;0;1590932;100;14;"PLEURA           "
1;9;163;6;1436529;100;14;"PLEURA           "
1;10;163;8;1260589;100;14;"PLEURA           "
1;11;163;7;1188114;100;14;"PLEURA           "
1;12;163;19;1030324;100;14;"PLEURA           "
1;13;163;13;918749;100;14;"PLEURA           "
1;14;163;30;967319;100;14;"PLEURA           "
1;15;163;30;800347;100;14;"PLEURA           "
1;16;163;30;568557;100;14;"PLEURA           "
1;17;163;13;305051;100;14;"PLEURA           "
1;18;163;10;210955;100;14;"PLEURA           "
1;1;163;0;979150;101;14;"PLEURA           "
1;2;163;0;986741;101;14;"PLEURA           "
1;3;163;0;1090407;101;14;"PLEURA           "
1;4;163;0;1291875;101;14;"PLEURA           "
1;5;163;1;1629163;101;14;"PLEURA           "
1;6;163;1;1763745;101;14;"PLEURA           "
1;7;163;0;1707841;101;14;"PLEURA           "
1;8;163;0;1639033;101;14;"PLEURA           "
1;9;163;4;1488345;101;14;"PLEURA           "
1;10;163;7;1293126;101;14;"PLEURA           "
1;11;163;11;1203986;101;14;"PLEURA           "
1;12;163;21;1073045;101;14;"PLEURA           "
1;13;163;19;903723;101;14;"PLEURA           "
1;14;163;24;961192;101;14;"PLEURA           "
1;15;163;29;818464;101;14;"PLEURA           "
1;16;163;30;589131;101;14;"PLEURA           "
1;17;163;18;321184;101;14;"PLEURA           "
1;18;163;8;216629;101;14;"PLEURA           "
1;1;163;0;1013584;102;14;"PLEURA           "
1;2;163;0;985903;102;14;"PLEURA           "
1;3;163;0;1083963;102;14;"PLEURA           "
1;4;163;0;1253572;102;14;"PLEURA           "
1;5;163;0;1602229;102;14;"PLEURA           "
1;6;163;0;1811418;102;14;"PLEURA           "
1;7;163;0;1755394;102;14;"PLEURA           "
1;8;163;0;1687303;102;14;"PLEURA           "
1;9;163;4;1541768;102;14;"PLEURA           "
1;10;163;5;1337336;102;14;"PLEURA           "
1;11;163;7;1217898;102;14;"PLEURA           "
1;12;163;16;1109874;102;14;"PLEURA           "
1;13;163;17;914342;102;14;"PLEURA           "
1;14;163;28;943709;102;14;"PLEURA           "
1;15;163;31;836371;102;14;"PLEURA           "
1;16;163;33;607285;102;14;"PLEURA           "
1;17;163;9;342200;102;14;"PLEURA           "
1;18;163;5;221856;102;14;"PLEURA           "
1;1;163;0;1057260;103;14;"PLEURA           "
1;2;163;0;994528;103;14;"PLEURA           "
1;3;163;0;1081291;103;14;"PLEURA           "
1;4;163;0;1224731;103;14;"PLEURA           "
1;5;163;0;1570385;103;14;"PLEURA           "
1;6;163;1;1854176;103;14;"PLEURA           "
1;7;163;0;1813241;103;14;"PLEURA           "
1;8;163;1;1735289;103;14;"PLEURA           "
1;9;163;1;1594601;103;14;"PLEURA           "
1;10;163;2;1390029;103;14;"PLEURA           "
1;11;163;7;1236066;103;14;"PLEURA           "
1;12;163;14;1140907;103;14;"PLEURA           "
1;13;163;13;940114;103;14;"PLEURA           "
1;14;163;22;922439;103;14;"PLEURA           "
1;15;163;32;851969;103;14;"PLEURA           "
1;16;163;26;624767;103;14;"PLEURA           "
1;17;163;12;366273;103;14;"PLEURA           "
1;18;163;10;228126;103;14;"PLEURA           "
1;1;163;0;1098496;104;14;"PLEURA           "
1;2;163;0;1007487;104;14;"PLEURA           "
1;3;163;0;1076978;104;14;"PLEURA           "
1;4;163;0;1202193;104;14;"PLEURA           "
1;5;163;0;1532922;104;14;"PLEURA           "
1;6;163;0;1883533;104;14;"PLEURA           "
1;7;163;0;1874666;104;14;"PLEURA           "
1;8;163;2;1782869;104;14;"PLEURA           "
1;9;163;3;1645601;104;14;"PLEURA           "
1;10;163;7;1446421;104;14;"PLEURA           "
1;11;163;14;1260594;104;14;"PLEURA           "
1;12;163;16;1168186;104;14;"PLEURA           "
1;13;163;10;973073;104;14;"PLEURA           "
1;14;163;11;900825;104;14;"PLEURA           "
1;15;163;35;864556;104;14;"PLEURA           "
